"","Location","X","newDates","snips","items","sources","URL","Date","wellFormed","week","weekNum","lng","lat","adminName1"
"63","AUSTRALIA",1811,"Thursday, January 19, 2017","AUSTRALIA - Help from Australian egg farmers will soon be on its way to South Korea as the country fights one of its worst avian influenza (bird flu) epidemics in recent times, according to the Australian Egg Corporation Limited.","Australia to Export Eggs to South Korea to Lessen Bird Flu Shortage","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=140",2017-01-19,TRUE,4,-28,"135","-25",""
"64","AUSTRALIA",698,"Tuesday, May 01, 2007","AUSTRALIA - must brace itself for an influenza that cannot be prevented, a visiting US official has warned.","Flu Pandemic Is Overdue And Inevitable: Expert","TheBorderMail","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4320",2007-05-01,TRUE,2,-535,"135","-25",""
"65","AUSTRALIA",1483,"Wednesday, July 02, 2008","AUSTRALIA - Australian Nobel Laureate for Medicine, Peter Doherty, believes a bird flu pandemic is becoming less likely.","Nobel Prize-Winner Optimistic about Stopping Avian Flu","ABCrural","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520",2008-07-02,TRUE,3,-474,"135","-25",""
"66","AUSTRALIA",1342,"Thursday, April 10, 2008","AUSTRALIA - The CSIRO is warning the threats of bird flu entering Australia and becoming pandemic are as real as ever.","Bird Flu Remains Strong Threat to Australia","ABCrural","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3660",2008-04-10,TRUE,4,-486,"135","-25",""
"67","AUSTRALIA",530,"Monday, February 24, 2014","AUSTRALIA - The Australian veterinary authorities reported that there have been no further outbreaks of highly pathogenic avian influenza (HPAI) outbreaks in the country in December 2013.","Australia Completes Decontamination, Disinfection Against H7N2 Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1420",2014-02-24,TRUE,1,-179,"135","-25",""
"68","AUSTRALIA",380,"Thursday, October 24, 2013","AUSTRALIA - A second New South Wales (NSW) egg farm has been quarantined after tests confirmed H7 Avian Influenza on the property, Australia's New South Wales government said Thursday (24 October).","Bird Flu Detected at Second Australian Egg Farm","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1580",2013-10-24,TRUE,4,-197,"135","-25",""
"69","AUSTRALIA",377,"Monday, October 28, 2013","AUSTRALIA - The Australian veterinary authorities have reported another outbreak of highly pathogenic avian influenza (HPAI) at a poultry farm in New South Wales affecting cage layer hens aged 45-84 weeks.","Avian Flu Outbreak in Australia Affects Second Layer Flock","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1580",2013-10-28,TRUE,1,-196,"135","-25",""
"70","AUSTRALIA",1484,"Tuesday, July 01, 2008","AUSTRALIA - An international conference in Brisbane has been told that it is unlikely a deadly strain of the bird flu virus will ever reach Australia.","Bird Flu Virus 'Unlikely to Reach Australia'","ABCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3520",2008-07-01,TRUE,2,-474,"135","-25",""
"71","AUSTRALIA",1662,"Wednesday, October 29, 2008","AUSTRALIA - Perth-listed company Rockeby Biomed has received grants worth about $800,000 from the Singaporean Government for further development of its Bird Flu treatments, the company has announced. ","Rockeby Biomed Receives $800k Bird Flu Grant","The West Australian","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3340",2008-10-29,TRUE,3,-457,"135","-25",""
"72","AUSTRALIA",242,"Wednesday, January 17, 2007","AUSTRALIA - Researchers will next month start a program to determine if bird flu has reached Australian shores.The highly contagious H5N1 strain of bird flu has already caused the deaths of 150 people and millions of birds overseas.Dr Graham Burgess from James Cook University's School of Veterinary and Biomedical Science will lead a team to collect blood samples in north Queensland from around 2,000 waterfowl, the usual hosts of the disease.Migratory and resident populations of magpie geese, black ducks and two whistling ducks will be targeted for the testing.","Scientists assess bird flu in Australia","AFP via SMH","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4760",2007-01-17,TRUE,3,-550,"135","-25",""
"73","AUSTRALIA",1240,"Thursday, February 07, 2008","AUSTRALIA - Researchers at Griffith University Institute for Glycomics, Queensland led by Professor Mark von Itzstein have developed a technique to 'crack-the-code' of the deadly H5N1 avian influenza virus.","The Race to Stop Bird Flu Dead in its Tracks","ScienceDaily","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3780",2008-02-07,TRUE,4,-495,"135","-25",""
"74","AUSTRALIA",381,"Wednesday, December 04, 2013","AUSTRALIA - Australia is facing an egg shortage ahead of the peak holiday season after an outbreak of bird flu shut down two poultry farms.","Christmas Egg Shortage Expected after Bird Flu Outbreak","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1560",2013-12-04,TRUE,3,-191,"135","-25",""
"75","AUSTRALIA",2827,"Thursday, February 02, 2012","AUSTRALIA - Some 24,000 Australian ducks were being destroyed yesterday after testing positive for a low pathogenic strain of the bird flu virus, an outbreak which has prompted poultry export bans in parts of Asia. ","24,000 Ducks Destroyed After Bird Flu","Gulf Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2180",2012-02-02,TRUE,4,-287,"135","-25",""
"76","AUSTRALIA",3036,"Monday, November 19, 2012","AUSTRALIA - An outbreak of highly pathogenic avian influenza (HPAI) of the H7 subtype has been confirmed in a free-range egg flock in New South Wales.","Avian Flu H7 Outbreak in Australia","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1980",2012-11-19,TRUE,1,-245,"135","-25",""
"77","AUSTRALIA",52,"Friday, March 08, 2013","AUSTRALIA - The Australian veterinary authorities have reported an outbreak of low pathogenic avian influenza at Henley Brook in Western Australia.","Low Pathogenic Avian Influenza in Western Australia","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1900",2013-03-08,TRUE,5,-230,"135","-25",""
"78","AUSTRALIA",2401,"Friday, July 16, 2010","AUSTRALIA - According to I.J. East of the Department of Agriculture, Fisheries and Forestry in Canberra and co-authors, the surveillance of sentinel chickens is a potential avenue for monitoring the circulation of AI viruses and could provide an early warning system for the commercial poultry industries.","Sentinel Chickens Provide Early Warning of AI","Australian Veterinary Journal","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2600",2010-07-16,TRUE,5,-368,"135","-25",""
"79","AUSTRALIA",2095,"Tuesday, April 28, 2009","AUSTRALIA - Experts say the swine flu outbreak currently stoking fears of a global epidemic poses a greater risk to Australia, with the onset of winter bringing the peak of the flu cycle.","Peak Flu Season Puts Oz at Heightened Risk","ABC News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2920",2009-04-28,TRUE,2,-431,"135","-25",""
"80","AUSTRALIA",343,"Wednesday, October 23, 2013","AUSTRALIA - A Restricted Area of 1-km diameter surrounded by a 10-km diameter Control Area has been established around the property, which is under quarantine restriction. Tracing of all movements (birds, people, vehicles and eggs) are under way. An epidemiological investigation is under way to determine the source of the infection. Stamping out has commenced. Seventy-five per cent of birds have now been removed.Surveillance is continuing and no further infected properties have been found.","No Further Influenza A H7N2 Cases in Australian Poultry","OIE","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1600",2013-10-23,TRUE,3,-197,"135","-25",""
"81","AUSTRALIA",1254,"Thursday, February 21, 2008","AUSTRALIA - Sad and ill-informed - that’s the critique given by Australian bird flu experts on a book by the Indonesian Health Minister, alleging that the World Health Organization is involved in a global conspiracy to profit from the virus. ","Indonesian Bird Flu Claims Rejected","ABC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3760",2008-02-21,TRUE,4,-493,"135","-25",""
"82","AUSTRALIA",1237,"Friday, February 08, 2008","AUSTRALIA - Australia and Hong Kong have joined North America and parts of Europe in reporting seasonal influenza viruses with increased resistance to the antiviral drug Tamiflu, the World Health Organisation said on Thursday. ","Australia, Hong Kong report Tamiflu-resistant flu","GuardianUnlimited","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3780",2008-02-08,TRUE,5,-495,"135","-25",""
"83","AUSTRALIA",348,"Thursday, October 17, 2013","AUSTRALIA - The Australian veterinary authorities have reported an outbreak of highly pathogenic avian influenza (HPAI) at a poultry farm in New South Wales, affecting free-range and cage layer hens aged between 22 and 79 weeks.","OIE Reports HPAI Outbreak in Australian Poultry Farm","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1600",2013-10-17,TRUE,4,-198,"135","-25",""
"84","AUSTRALIA",351,"Wednesday, October 16, 2013","AUSTRALIA - An Illawarra poultry farmer has warned the price of eggs may increase dramatically as a result of an outbreak of bird flu in the Central West.","Australian Egg Prices Set to Soar Following Bird Flu Outbreak","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1600",2013-10-16,TRUE,3,-198,"135","-25",""
"85","AUSTRALIA",1990,"Tuesday, March 03, 2009","AUSTRALIA - Melbourne researchers say they are closer to developing a human vaccine for avian influenza, commonly known as bird flu.","Australian Researchers Closer to Bird Flu Vaccine","ABC News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3020",2009-03-03,TRUE,2,-439,"135","-25",""
"86","AUSTRALIA",2132,"Wednesday, May 27, 2009","AUSTRALIA - Australia on Saturday defended its escalation of swine flu protection measures as global health chiefs said a vaccine could be ready as early as June and worldwide cases continued to rise.","Oz Defends Anti-flu Steps as Global Cases Rise","Bangkok Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2880",2009-05-27,TRUE,3,-427,"135","-25",""
"87","AUSTRALIA",8,"Friday, February 01, 2013","AUSTRALIA - Australian researchers are taking part in a global project to help protect people against the deadly bird flu virus.","Australia on Board in Global Bird Flu Fight","Radio Australia","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1940",2013-02-01,TRUE,5,-235,"135","-25",""
"88","AUSTRALIA",1723,"Wednesday, December 03, 2008","AUSTRALIA - Australia's best defence against an outbreak of avian influenza is an invisible line passing through the Indonesian archipelago between Bali and Lombok that birds are reluctant to cross, a team of zoologists says.","Invisible Line 'Protects Australia from Bird Flu'","ABC Science","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3280",2008-12-03,TRUE,3,-452,"135","-25",""
"89","AUSTRALIA",1380,"Friday, April 11, 2008","AUSTRALIA - Indonesia and other nations battling bird flu need to put more effort into conventional disease control rather than relying on a vaccine to stop the virus spreading, an Australian expert has warned.","Curb Bird Flu with Prevention, Not Cure","The Sydney Morning Herald","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3640",2008-04-11,TRUE,5,-486,"135","-25",""
"90","AUSTRALIA",1584,"Friday, September 12, 2008","AUSTRALIA - A leading environmental expert says the route for bird flu could be closer in the Pacific region than imagine before as the Australian islands just three kilometres from the Papua New Guinea coastline are a major bio-security threat.","Bird flu a threat to Pacific, Says Expert","The Fiji Times Online","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3420",2008-09-12,TRUE,5,-464,"135","-25",""
"91","AUSTRALIA",447,"Thursday, January 16, 2014","AUSTRALIA - There have been no further outbreaks of highly pathogenic avian influenza (HPAI) since October 2013.","Australia Reports No Further Bird Flu Outbreaks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1500",2014-01-16,TRUE,4,-185,"135","-25",""
