"","newDates","snips","items","sources","URL"
"82","Wednesday, November 08, 2006","JAMAICA - Senior Officials from the Ministry of Agriculture and Lands recently tested the nation's ability to respond to animal disease outbreak in the island, particularly, the Avian Influenza (Bird Flu).","Veterinary Services Division Conducts Bird Flu Response Exercise","JIS","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"83","Tuesday, November 07, 2006","BEIJING - Chinese government scientists have rejected international scientists' claims that a new strain of H5N1 bird flu has emerged in coastal China and may spread across Asia and Europe, state media reported late on Monday.","China scientists call bird flu paper ""unscientific""","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"84","Tuesday, November 07, 2006","ITALY - The low-pathogenic H5 strain detected in Italy was obtained as a 
result of surveillance efforts from a premise rearing primarily 
waterfowl, a small number of galliform birds and one psittacine.","Italy: wild ducks confirmed with low pathogenic AI","ProMED","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"85","Tuesday, November 07, 2006","WASHINGTON - The government has approved the use of firefighting foam to quickly kill chickens if there is an outbreak of deadly bird flu in commercial poultry.","Foam approved to kill chickens in pandemic","MSNBC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"86","Monday, November 06, 2006","US - Migrating ducks, geese, and swans spread the H5N1 bird flu virus from Russia to Romania, Turkey and Ukraine, researchers said on Thursday.","Study fingers migrating ducks in bird flu spread","Antara.co.id","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"87","Monday, November 06, 2006","HA NOI - The new strain of H5N1 bird flu virus, referred to as the ""Fujian-like virus,"" has yet to be found in Viet Nam, Deputy Minister of Health Trinh Quan Huan said in Ha Noi on Wednesday.","No signs of ‘Fujian-like’ strain of bird flu... so far","VNS","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"88","Monday, November 06, 2006","BAC NINH PROVINCE - The sign at the back of the meeting hall read ""Don't Drink Duck Blood Soup.""

Sitting under that sign were about 250 members of the Viet Doan Commune, a village outside Hanoi, where CARE International hosted a day-long workshop in September on the dangers of avian influenza and how to prevent it. But the warning about duck blood soup highlights one difficulty of that task. ","Vietnam ends flu outbreaks, keeps awareness high","USA Today","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"89","Friday, November 03, 2006","CHINA - The Center for Disease Control (CDC) has ordered 190,000 doses of avian influenza vaccine to enhance the nation's flu-fighting capability amid renewed pandemic warnings, a senior official said yesterday.","CDC places order for H5N1 vaccine","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"90","Friday, November 03, 2006","NEW YORK - Scientists have discovered a new strain of bird flu that has infected humans in China, which could arouse fresh fears of a possible pandemic and spur further interest in experimental drugs and vaccines.","Drugs and fear: A new bird flu flurry","CNN","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"91","Thursday, November 02, 2006","THAILAND - Bird flu killed a dog in Thailand after infecting its lungs, liver and kidneys, highlighting the potential for pets to contract the lethal virus and spread it to humans, researchers in the country said.","Bird Flu-Infected Dog Suggests Human Risk From Pets","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"92","Thursday, November 02, 2006","EU - The European Union on Wednesday lifted a two-year ban on South African ostrich meat imposed after bird flu fears which led to the culling of tens of thousands of birds, the agriculture ministry said.","EU relaxes ban on SA ostrich meat","IOL","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"93","Wednesday, November 01, 2006","EGYPT - Bird flu killed a 39-year-old woman in Egypt, pushing the number of fatalities worldwide this year to 74, as many as reported in the previous two years combined.","Bird Flu Deaths in 2006 Match Prior 2 Years Combined","Bloomberg","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"94","Wednesday, November 01, 2006","JAMAICA - Starting tomorrow, the veterinary division of the Ministry of Agriculture will be conducting a two-day bird flu outbreak simulation exercise in Old Harbour, St Catherine, to test the country's level of preparedness.","Bird flu simulation exercise for St Catherine","The Jamaica Observer","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"95","Wednesday, November 01, 2006","CHINA - The emergence of a new variant of H5N1 avian flu viruses doesn't appear to raise or lower the risk the virus poses to humans, officials of the World Health Organization and the Food and Agriculture Organization said Tuesday.","New bird flu variant doesn't seem to pose greater human health risk: WHO","CBCnews","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"96","Tuesday, October 31, 2006","HONG KONG - Experts have renewed their warnings of a bird flu pandemic after a new resistant strain of the H5N1 virus deadly to humans and poultry was found to have spread throughout the region.","Bird flu mutates to remain serious pandemic risk.","Forbes","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"97","Tuesday, October 31, 2006","VIETNAM - The tucked-away property, one of the largest in this 10,000-person district 20 miles from Hanoi, is new-looking and prosperous. In the 7 years they have owned it, 44-year-old Tich and his wife have stocked their 1.75 acres with citrus trees, coconut palms, pig pens, a duck pond, and a long brick coop filled with fuzzy chicks that skitter away from a stranger's shadow.","When avian flu control meets cultural resistance.","Thanheinnews.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"98","Tuesday, October 31, 2006","EGYPT - A 39-year-old woman who was previously listed by the World Health Organization (WHO) as Egypt's 15th H5N1 avian influenza case-patient died today, the country’s state news agency reported.","Egypt reports 7th avian flu death","CIDRAP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"99","Tuesday, October 31, 2006","UK - More than 300 nature reserves, parks and reservoirs are being added to the list of sites where wild birds are tested for signs of avian influenza, Environment Secretary David Miliband announced today. ","Miliband announces increase in wild bird surveillance","Defra","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"100","Monday, October 30, 2006","VIETNAM - A year ago Vietnam counted its 42nd bird flu fatality and the country was wracked with fears of a further spread of the deadly virus.","Bird flu: Vietnam shows the way","The Brunei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4920"
"101","Monday, November 20, 2006","JAPAN - Agawa-gun, Kochi Prefecture-based Sophy Inc. held a press conference today in Tokyo to announce the results of a joint research project on the prevention of infection with avian flu and other viruses by teams in Vietnam and Sri Lanka in cooperation with the Kochi Medical School at Kochi University.
","Sophy Beta-Glucan Shown To Enhance Efficacy Of Vaccines Against Avian Flu, Other Viruses","Medical News Today","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
"102","Monday, November 20, 2006","PATHUM THANI - Thailand's provincial livestock authorities countrywide have been ordered to disinfect poultry farms, especially those located in flood-hit provinces, to prevent further outbreaks of the deadly bird flu disease during this season, a senior official said Sunday.","Officials disinfect flooded poultry farms to prevent bird flu","ETNA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
"103","Monday, November 20, 2006","UK - Leading scientists say the UK government is failing to take advantage of scientific developments in the fight to prevent a flu pandemic.","Experts call for better flu plans","BBC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
"104","Friday, November 17, 2006","BANGKOK - The World Bank is now planning a second phase operation to assist Vietnam overcome the reoccurrence of the deadly avian influenza or bird flu that saw more than 45 million birds killed or culled in just three months in 2004 in the country.","World Bank Plans For Second Bird Flu Operation In Vietnam","Bernama.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
"105","Friday, November 17, 2006","INDONESIA - A 6-year-old child, suspected of being infected with the deadly avian flu virus, died at Adam Malik Hospital in Medan, North Sumatra, a hospital director said on Thursday.","Bird flu suspected in child's death in Medan","The Jakarta Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
"106","Thursday, November 16, 2006","HONG KONG - A group of scientists has discovered two spots on the H5N1 bird flu virus that need to mutate for the virus to infect people more easily.

The virus has surface proteins that bind more easily to ""receptors"" lining respiratory tracts of birds, rather than receptors in humans. This means it easily causes disease in animals such as poultry but is much harder for humans to be infected.","Experts identify key mutations in bird flu virus","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4900"
